id,dep_delayed_15min
150,0.5326302315745255
151,0.1765167894800242
152,0.09292445916412707
153,0.1106127976886693
154,0.14396690499642215
155,0.1396595143624335
156,0.21087252721861288
157,0.19880208400199273
158,0.31769351451850797
159,0.032744209757619845
160,0.05785263409711815
161,0.5072108973659751
162,0.7215195305487266
163,0.06591448271521011
164,0.14282284866329417
165,0.14054804066658827
166,0.14147798453804963
167,0.005728190444423583
168,0.1745304614710567
169,0.2549636932610044
170,0.30305081676572293
171,0.16795800643144815
172,0.09741408374850374
173,0.24722372621140734
174,0.41166685367910144
175,0.1444055314803727
176,0.12234523163443126
177,0.013328926795123562
178,0.25924164929633586
179,0.09864969396592475
180,0.022783011995141808
181,0.08448929228071927
182,0.2615018726296108
183,0.5786170416280806
184,0.25233409146093894
185,0.3156805433931544
186,0.2324436530092743
187,0.22988186929539642
188,0.27592881806040437
189,0.3014827567008562
190,0.3917895769954106
191,0.33464433130976506
192,0.32550704983898715
193,0.13919041658929285
194,0.19097385964112878
195,0.12484285766778497
196,0.09882822241312891
197,0.10271105840739486
198,0.3082678021897149
199,0.27021187422408527
200,0.15306513331419416
201,0.23159938187002393
202,0.15557684875413225
203,0.015256619553580908
204,0.01641548682362036
205,0.3597354324007498
206,0.5467521096763264
207,0.010959711488470874
208,0.15217991123953944
209,0.12802123452434588
210,0.03425405022107249
211,0.050644462754655985
212,0.2354529517816645
213,0.2167830834044537
214,0.12176100967453994
215,0.23068045813927077
216,0.02663782172459346
217,0.09294461020744604
218,0.11981645826394562
219,0.14499302778556328
220,0.13248527301283355
221,0.22025452278223887
222,0.1784902189388306
223,0.07721846286987132
224,0.211857627401192
225,0.10185048178832742
226,0.3008688470427566
227,0.37283096313663416
228,0.2614026819602544
229,0.5757860646259952
230,0.020003147234767232
231,0.15082497899341926
232,0.052290567667718564
233,0.20006230260020186
234,0.1416476151694435
235,0.11437860559458851
236,0.006797348538221897
237,0.1990228632501966
238,0.1306269609125217
239,0.1534719629495802
240,0.15955624939649524
241,0.27594736690633137
242,0.14406065833656312
243,0.15472268232112807
244,0.089326410816154
245,0.18018941616700798
246,0.4159399188548855
247,0.43238914412061935
248,0.7555523993330167
249,0.2541866387979563
250,0.19841897392584398
251,0.11864780232765211
252,0.06731095296665414
253,0.16328932188731998
254,0.4604563238549035
255,0.2006091687368044
256,0.08258060867501864
257,0.11347445143834904
258,0.17008267747718184
259,0.00941927282653238
260,0.2504579188640337
261,0.041245618493983005
262,0.5019588779088895
263,0.1868023807795824
264,0.048358000504955485
265,0.2650654319332418
266,0.22826955831482512
267,0.08668504120120457
268,0.17416740331655498
269,0.3563635056645465
270,0.04745366695353681
271,0.1806146414485039
272,0.21709279542550802
273,0.015465687077190232
274,0.40530973915907975
275,0.05750145145351325
276,0.028965647228498467
277,0.27100693377827956
278,0.07312872105108553
279,0.3673068997099109
280,0.16132613217979136
281,0.41297098742289967
282,0.11689258746903969
283,0.02518963183720656
284,0.19681441645816294
285,0.22218896475479158
286,0.09187014715820385
287,0.07092677039671143
288,0.2453547346285871
289,0.02178839852524112
290,0.11514955700428356
291,0.15293500079309774
292,0.37177109950517867
293,0.216487516779837
294,0.2962552131121757
295,0.03362231337947978
296,0.0051603800989349245
297,0.1976039193188175
298,0.18068073302605334
299,0.06303071255046926
300,0.24191879656601786
301,0.18008202533830378
302,0.11266849689296195
303,0.262887454277144
304,0.15201328799525907
305,0.30192675622011494
306,0.14218307384277634
307,0.052806549687688616
308,0.23701970114428036
309,0.164240021956926
310,0.3965741546382352
311,0.24434738007168819
312,0.01983996396815981
313,0.23655504527364318
314,0.15099749214830585
315,0.1099089833067662
316,0.13621644036829114
317,0.09803978484716805
318,0.2901582629704273
319,0.1333432962442493
320,0.08604842603768001
321,0.03157672413634664
322,0.14730851897385638
323,0.19013026177280964
324,0.10593647524254333
325,0.41884143391507117
326,0.009374174153375995
327,0.23642925332157488
328,0.04128203160202113
329,0.1913954315050539
330,0.12896416344649783
331,0.5074241700281034
332,0.14501305424736952
333,0.056853575291378494
334,0.33950311110092896
335,0.2156154577775316
336,0.21197770401419141
337,0.04658574903604321
338,0.38670770809360694
339,0.04408591104673234
340,0.10936132709208304
341,0.47944605137781426
342,0.1657959998620296
343,0.2421367762610797
344,0.40560424761147174
345,0.6709624111511002
346,0.12740478884083448
347,0.1980613358626726
348,0.10833951069553178
349,0.210774131635406
350,0.2512318568724665
351,0.06888889324280391
352,0.3093534229502398
353,0.3042938107321594
354,0.1178942856982893
355,0.24629721873675467
356,0.026056177702189803
357,0.28342639658713586
358,0.20108453292096715
359,0.1374096857168864
360,0.09166095031829409
361,0.015059073357686026
362,0.07781468858813854
363,0.23637583811681367
364,0.03466641134987837
365,0.24165392246155154
366,0.6973991822285048
367,0.18405996896831758
368,0.20472513408458706
369,0.19740103672687204
370,0.10449980135022399
371,0.2250918487383155
372,0.29279589319855387
373,0.2189245213690779
374,0.23120677212920282
375,0.04555701926692365
376,0.3475050003572069
377,0.3975994753250359
378,0.2758591427475873
379,0.1314958389647762
380,0.7290190505877175
381,0.2916078978645414
382,0.14894920049274968
383,0.2283229293967932
384,0.16432191960666306
385,0.13955598866576333
386,0.24358561529688
387,0.04696627523897144
388,0.0834478515824137
389,0.06553302748198721
390,0.2902641963328901
391,0.04146281679301226
392,0.14417568053874483
393,0.007493796953320769
394,0.2347920776079285
395,0.22617387375747733
396,0.017887185881749822
397,0.01194606406321709
398,0.018626613176934648
399,0.06090102149138382
400,0.24730237546538464
401,0.03232478658646299
402,0.3156535806876472
403,0.005517741357366867
404,0.0771959862487396
405,0.032240465720572486
406,0.2723695142570514
407,0.07532791073947769
408,0.2518293342848665
409,0.2453169119808366
410,0.4831253059724727
411,0.006119317369308542
412,0.21294206650980702
413,0.1367408372996631
414,0.3468939005786595
415,0.10070651470060102
416,0.4802587982139022
417,0.15803123678638586
418,0.19917280986401972
419,0.5679273533157481
420,0.19294135218751335
421,0.05056271289523404
422,0.01667900812645402
423,0.034544163922844304
424,0.22808290177473123
425,0.17448451915097618
426,0.1829030472700792
427,0.21600480858195092
428,0.27496133566455006
429,0.09282351006068672
430,0.1959600731683373
431,0.0629010070550752
432,0.011863506472921245
433,0.26878895179987194
434,0.14919044493873088
435,0.09859931351945676
436,0.20300025714477998
437,0.7247714070543445
438,0.18470843712190887
439,0.1710816186611337
440,0.09538313022922537
441,0.08615185854999445
442,0.16565865011020067
443,0.21873936328721505
444,0.5199515923805875
445,0.05912114708020093
446,0.21050288174092938
447,0.07214108435443203
448,0.09131753201051405
449,0.24023694392147657
450,0.5111966956656668
451,0.2854621903939752
452,0.14411467131383457
453,0.008927838654348598
454,0.05663469675339706
455,0.04547242776974333
456,0.3999484406092154
457,0.12365786648219648
458,0.07201221474686165
459,0.17365073465383524
460,0.05671085347869256
461,0.018834648235511946
462,0.04608334783089835
463,0.14669551765156252
464,0.1440132458713545
465,0.17024998579242379
466,0.1774575558346294
467,0.08395625338990746
468,0.10415406507495831
469,0.041302991868493705
470,0.008151834505848556
471,0.15990577987353333
472,0.22523331656891862
473,0.5063544021062593
474,0.17700676254714975
475,0.10008122706355266
476,0.040575330392135955
477,0.11889517506515743
478,0.18657234991191263
479,0.4317385304109257
480,0.0815077705821511
481,0.2313769325648263
482,0.1531989981567648
483,0.1380228035471371
484,0.2570071574897519
485,0.11522401858016085
486,0.19280291454471613
487,0.2204519588525915
488,0.05399125452785689
489,0.23238470803228062
490,0.5524575006631817
491,0.7448683468280546
492,0.2533116051198874
493,0.09846181736008514
494,0.3184862485381344
495,0.2207161778191581
496,0.1666762355011432
497,0.01829397906878389
498,0.05846009982193998
499,0.17577491599207
500,0.395424418907396
501,0.07531651858770437
502,0.135063075736255
503,0.2436155790398849
504,0.27110353381771024
505,0.1398904979975756
506,0.40812997080010677
507,0.13395253959138212
508,0.0865717335440787
509,0.22079305760913473
510,0.07913077279921846
511,0.25339591262603006
512,0.6791950932390374
513,0.04517734109146816
514,0.11391624678769452
515,0.48512447274750564
516,0.15422367501283793
517,0.3026349261419067
518,0.2271562467488681
519,0.1260244577698185
520,0.0288902104480742
521,0.3116264534960961
522,0.14940342323483682
523,0.5381259622661666
524,0.12028820881019642
525,0.11284519956058224
526,0.06493708575981536
527,0.005322870286626073
528,0.29487478113970406
529,0.019456145703648103
530,0.061816462194867444
531,0.368537152943208
532,0.17361202051444224
533,0.557061546732033
534,0.14794578037211178
535,0.20760060837290967
536,0.16371251587494942
537,0.27396076757981297
538,0.2550941456853554
539,0.17349668017791461
540,0.49347701198051946
541,0.3366118588143342
542,0.30545473680117147
543,0.842396753826313
544,0.11426848315417933
545,0.6124303756504601
546,0.026473515095659823
547,0.2001832412319365
548,0.11191850501439163
549,0.2824254682748822
550,0.7026521451110633
551,0.0884294915123346
552,0.1568841123949536
553,0.2800608070536269
554,0.10871315419473195
555,0.1970030774351446
556,0.03032809276540751
557,0.08125176004912313
558,0.13634865898253815
559,0.04336854844336435
560,0.16275281026528945
561,0.06482902837526437
562,0.3420197695401902
563,0.20860141152859957
564,0.06828643752800341
565,0.3490072397524586
566,0.07346834754617579
567,0.2781413951596179
568,0.17638549479688562
569,0.023582293238627844
570,0.3538169820473352
571,0.04561758613270814
572,0.18859049921831364
573,0.48954116011662263
574,0.09148275338594214
575,0.0203283057080481
576,0.007938752904708796
577,0.03412258861912736
578,0.059736106736309524
579,0.7134455286397517
580,0.03765348191646811
581,0.6878199044208073
582,0.12022419233409327
583,0.26650583910315434
584,0.4646392519464165
585,0.25736633543986187
586,0.18720098260503934
587,0.12490802295808501
588,0.3240968516470476
589,0.23272375638101442
590,0.27830656293601663
591,0.11620233433968352
592,0.12410459338769796
593,0.07570694241543176
594,0.0710547097454284
595,0.3428137194780301
596,0.24389018518933148
597,0.22846330216874874
598,0.17114838239767646
599,0.29908406720510866
600,0.03290761264099178
601,0.17370745214459776
602,0.8210571737849462
603,0.07723287006046968
604,0.011805307243162252
605,0.3166831389889459
606,0.09378250474289333
607,0.05869697859302801
608,0.26506563980274084
609,0.35726480699466373
610,0.38544373184940506
611,0.019791609943770303
612,0.14495960284020573
613,0.1352905025017626
614,0.11215002287837682
615,0.16996069238681452
616,0.09068585016159564
617,0.07637978088188584
618,0.34856626451531997
619,0.15526405327544962
620,0.5633517238073026
621,0.561804917398761
622,0.015509884788163137
623,0.052435340876080726
624,0.0072773186347829645
625,0.28559565530785175
626,0.5182426061758716
627,0.39119362899245264
628,0.33640021006259685
629,0.13545904440770143
630,0.2995615999904016
631,0.12455818643109964
632,0.10997909467133556
633,0.15923861597257113
634,0.1423635901662129
635,0.20962784627783576
636,0.32174832811114296
637,0.027847085680563304
638,0.4114608813817238
639,0.16792923031727447
640,0.0653601220957261
641,0.2608302658528359
642,0.18792802824434357
643,0.18184782818539352
644,0.20142036040583916
645,0.5737842812649114
646,0.532290398503372
647,0.16369932187654376
648,0.04867176807712834
649,0.005631286432570489
650,0.15763406836982227
651,0.1012540197728053
652,0.15407316017432438
653,0.26417927733030083
654,0.15986198887972516
655,0.2385734432776902
656,0.09931684411231477
657,0.07208793846508868
658,0.3024107464997624
659,0.09013702372551233
660,0.04679136095548556
661,0.21638548249197623
662,0.22238918206304442
663,0.17367977318365932
664,0.4370404979223482
665,0.09580432958147123
666,0.20462452513468074
667,0.0345069191945935
668,0.17286822726235657
669,0.23589383287886273
670,0.07112207883236393
671,0.15443487405909467
672,0.4885838314696697
673,0.9244332822971791
674,0.027727792846029848
675,0.25421255962376393
676,0.2439954774045519
677,0.4636807198283572
678,0.15272403764297326
679,0.16394796909013723
680,0.08333830819011459
681,0.06462346110800318
682,0.32795224213342294
683,0.024926123227935686
684,0.08005441568730506
685,0.19487737689073878
686,0.15211219047815044
687,0.057489199431248875
688,0.46907650693022357
689,0.16788709473964614
690,0.376961134285341
691,0.08488496441841792
692,0.05373286693984235
693,0.13714951868150496
694,0.10894601434191993
695,0.3035611900590451
696,0.3295384997809947
697,0.5512239453448925
698,0.4097549671159866
699,0.12169185789153167
700,0.17254524359384166
701,0.1331922326463515
702,0.08430592837509569
703,0.2150300781181485
704,0.5369942224414248
705,0.10739311150066161
706,0.14586001454169956
707,0.2485179813221078
708,0.16638168431015724
709,0.35467164282484487
710,0.28260808824054273
711,0.15889867028728138
712,0.18279523216437202
713,0.12584207960765728
714,0.20316608461946417
715,0.17874088412910402
716,0.3858028976808568
717,0.06166005176172378
718,0.2743915585682738
719,0.022747898908482802
720,0.2870395630838522
721,0.16727792636064578
722,0.3176683346085639
723,0.047329976359982893
724,0.2992717336268695
725,0.20450048840985185
726,0.27178716452886975
727,0.11635477894437142
728,0.14804419397021426
729,0.11506324762792204
730,0.10184585847080843
731,0.12969056548888433
732,0.214401363516817
733,0.33688296089865566
734,0.032921889674451234
735,0.12984231118658643
736,0.011068839077151019
737,0.060273703586884095
738,0.14223609806914253
739,0.12841512288675572
740,0.3937846011863141
741,0.290393345148902
742,0.2036894640339619
743,0.004163644365529709
744,0.11278905447478728
745,0.06583747149351449
746,0.20009753545220604
747,0.36875087537100576
748,0.2645800299111553
749,0.1290912712527096
750,0.3035799743986809
751,0.25753690746105773
752,0.14648784086674876
753,0.1516478923219058
754,0.20814920908407564
755,0.03747044424643727
756,0.0922526721363102
757,0.05245199470414461
758,0.4045271933362319
759,0.2764376505756061
760,0.06245825968118584
761,0.30118845002145245
762,0.013357293987699054
763,0.15985841668354195
764,0.3681396260445446
765,0.40129594279597997
766,0.03621832941422568
767,0.26930996101952
768,0.8549765392890728
769,0.15014027053538326
770,0.1857384756256724
771,0.17296314124728987
772,0.10133211091026102
773,0.2661163839916565
774,0.6147263549768969
775,0.08207157868915729
776,0.12343908287626469
777,0.23225906234080648
778,0.11178104323062432
779,0.4787073390112817
780,0.06131471376890419
781,0.16069090439233216
782,0.4512655681264351
783,0.20480267453694045
784,0.13155533601306485
785,0.017220576318918785
786,0.35207974539484477
787,0.1850694772797003
788,0.2533360730775047
789,0.03369041752262764
790,0.23347790001235758
791,0.3665428494103289
792,0.08632135991938941
793,0.11545586299003997
794,0.09213707748442139
795,0.6117661066390432
796,0.0063425829951669205
797,0.11498118137678247
798,0.06586635816545826
799,0.019159444156959814
800,0.05301019066520659
801,0.042779488867148094
802,0.14501390267275338
803,0.024451825054190357
804,0.19204538164124665
805,0.2389994228759586
806,0.3800610966201804
807,0.009510812348556738
808,0.08113367968790886
809,0.11927003409596937
810,0.07594750432672626
811,0.20509127761053503
812,0.12949024777239132
813,0.24799698512086069
814,0.14907131656872977
815,0.14055031886477826
816,0.16921003093484585
817,0.13316423963188095
818,0.17281627402160318
819,0.37938932850696805
820,0.022421218591601795
821,0.19801855196750381
822,0.3769163321102217
823,0.1701513585428503
824,0.25548963423479976
825,0.0070965271513538175
826,0.20143325694576433
827,0.3812725305229966
828,0.037111552718372194
829,0.011817143335748456
830,0.11850856008381647
831,0.11511935703368116
832,0.6614518411532956
833,0.352017368188991
834,0.10222380059816462
835,0.03692062739492714
836,0.16410033061682924
837,0.2801842236289542
838,0.32214446585655027
839,0.7133061753491056
840,0.25684773149445894
841,0.11711804027903813
842,0.1298918238117181
843,0.3384930748411729
844,0.3266704568011809
845,0.022736717283234273
846,0.12861415954335878
847,0.15617616676933568
848,0.04302755322164165
849,0.06816918243188125
850,0.09244719303986662
851,0.07404037821823294
852,0.06261692498245927
853,0.22246338805424987
854,0.03584867537904416
855,0.01499786385941525
856,0.18216422946841945
857,0.2014361974569769
858,0.25203411207099835
859,0.23008707909343065
860,0.31900613285729273
861,0.1638922759442594
862,0.011028812150744608
863,0.3758345248624626
864,0.14841524418244303
865,0.1390371955438674
866,0.169936957697556
867,0.10935395318521085
868,0.09169150735887599
869,0.04606267766997556
870,0.26075544709909176
871,0.09276733079385933
872,0.00608649449310248
873,0.05766452380418635
874,0.7385493501838593
875,0.06902926994766864
876,0.023997460312159224
877,0.3984267681825735
878,0.22973747100755235
879,0.2588134019253002
880,0.2687734643528948
881,0.047289477174431147
882,0.015815681647930378
883,0.27850274450734736
884,0.15538429146201418
885,0.26843808134559943
886,0.5482036485181039
887,0.052234726397218656
888,0.9791598786018864
889,0.0974659362234873
890,0.10634784187166697
891,0.05678885951383009
892,0.1984591513011267
893,0.07801301191513786
894,0.14768023359544438
895,0.17397259640206864
896,0.05876222563328399
897,0.32086063542953386
898,0.1881719271223993
899,0.5803864416608745
900,0.2173743362618409
901,0.0949304883996672
902,0.13199666758833717
903,0.09580285321965011
904,0.1353808138176254
905,0.24859364548829022
906,0.31850373420724926
907,0.15998792551444357
908,0.1515393534330806
909,0.06927203963629158
910,0.01826318951768684
911,0.21683296363904414
912,0.018677967665025216
913,0.29894044716630347
914,0.16877618577166728
915,0.15657932706720454
916,0.6126270262847885
917,0.04295544552258718
918,0.36919215210572404
919,0.0793677482179928
920,0.056954466920906326
921,0.21480647374171913
922,0.3567253430329419
923,0.34360406454914133
924,0.16234347475617197
925,0.3106778897552162
926,0.05753287857501827
927,0.10846817611799281
928,0.6579190669381685
929,0.7129883077656475
930,0.05200043889162956
931,0.21457421025894738
932,0.05293762060021454
933,0.07194888384091552
934,0.35064270741629355
935,0.011894698641858718
936,0.2391431413111082
937,0.0746174864372395
938,0.005916794269310579
939,0.08666604415906384
940,0.09926707255300478
941,0.16191822161379854
942,0.28024383850618273
943,0.2832768287221111
944,0.06615607620882337
945,0.04299689537623137
946,0.09605443849369533
947,0.057317062931243445
948,0.25805756965564547
949,0.08324574324806422
950,0.12040557264865356
951,0.4660477531613182
952,0.16317326829531212
953,0.06701963365846564
954,0.1047832078924734
955,0.15775962196929808
956,0.28562378053122134
957,0.37030703541426
958,0.7696649581642904
959,0.17385774859553918
960,0.40681100966203826
961,0.17115928552264578
962,0.11060967628680451
963,0.04908642453180223
964,0.10017049522734504
965,0.30503457229571507
966,0.24934216443116974
967,0.20183749961446124
968,0.44814581339362547
969,0.1695871793420731
970,0.17610978702650418
971,0.35821393837250254
972,0.055790278969680356
973,0.2896155034744338
974,0.16614000929061706
975,0.01599520960983651
976,0.15259286730117017
977,0.10295044981706772
978,0.3737271444336118
979,0.019576548734434894
980,0.24613238714365696
981,0.0228836997876175
982,0.15641213130107948
983,0.10487162249452718
984,0.09911450158811955
985,0.3715437481170508
986,0.044278863244202264
987,0.20050421562002868
988,0.2512704435883214
989,0.06757906298249843
990,0.2698480165973542
991,0.06230620130561096
992,0.3459711213878204
993,0.0793610822280186
994,0.41623415394854746
995,0.1940752679717246
996,0.05437138210965914
997,0.05651156957385448
998,0.19140877758859193
999,0.09741546910417004
1000,0.14953672226480805
1001,0.36137309219425645
1002,0.30105764225085296
1003,0.103209440751282
1004,0.11436957007167796
1005,0.21973693692700094
1006,0.591851068695422
1007,0.24213461271431913
1008,0.12198529737333166
1009,0.5754450211902989
1010,0.14449823871284426
1011,0.07822737618736618
1012,0.18073879800716677
1013,0.009773077732334512
1014,0.541944116341557
1015,0.218490940882189
1016,0.13491340336969773
1017,0.2853052447471413
1018,0.09588160776319048
1019,0.19087982266742412
1020,0.5025581979315659
1021,0.058776386108656375
1022,0.039681339714174105
1023,0.23948035040324267
1024,0.11437269485143334
1025,0.0786188964026905
1026,0.09394957113541592
1027,0.08699541826302311
1028,0.005974722611090219
1029,0.26803461820667673
1030,0.2789238434318684
1031,0.1930451985944407
1032,0.1308094561330107
1033,0.11419646134795122
1034,0.04029032470692464
1035,0.12430179742938416
1036,0.05426655582331361
1037,0.02663865769872069
1038,0.32498602657721687
1039,0.4873375148116695
1040,0.11316935113685699
1041,0.06352947628191478
1042,0.20092037531057025
1043,0.34168727503144003
1044,0.1285493759237672
1045,0.23224541888354858
1046,0.15518228884968213
1047,0.16539986076383228
1048,0.009437485205360332
1049,0.3501903144653133
1050,0.1262737561252279
1051,0.12103191578087807
1052,0.2411394884114928
1053,0.2824442977697718
1054,0.1499045310117243
1055,0.3039500072309422
1056,0.06159514920067784
1057,0.37998823810132765
1058,0.08997474504376074
1059,0.025104668136608076
1060,0.32210673764221787
1061,0.005015862459004373
1062,0.028301095298608685
1063,0.3009672324245302
1064,0.13131175371628173
1065,0.1963153865877017
1066,0.019993887926069924
1067,0.15135781728995407
1068,0.14348758824123087
1069,0.13211062761513678
1070,0.18956997597921302
1071,0.014801071724057898
1072,0.19115467977989828
1073,0.12577437225116714
1074,0.35762721408401943
1075,0.2930224110469433
1076,0.07004317280198182
1077,0.33199056369871
1078,0.10448671915886516
1079,0.024540358800271975
1080,0.09502971944079534
1081,0.24653864756774693
1082,0.20764377462897082
1083,0.7369767237144349
1084,0.06273299212146144
1085,0.0649210314502743
1086,0.03544865567133823
1087,0.02047440285940131
1088,0.16012313406460643
1089,0.09886988017171015
1090,0.06478886985991969
1091,0.38768415329023714
1092,0.2957741573966864
1093,0.07501654128767762
1094,0.12322603836872757
1095,0.1909911702148952
1096,0.04796527447003988
1097,0.11656450898168026
1098,0.5859681879186844
1099,0.18515407317201288
1100,0.31416857857007546
1101,0.1680418151188567
1102,0.00478078457998287
1103,0.08814952734660189
1104,0.14951343460024424
1105,0.20179853601186706
1106,0.31554186170841086
1107,0.1794440134673439
1108,0.37502910120004324
1109,0.22284527862959275
1110,0.1629741043269535
1111,0.4855896245629221
1112,0.30033347790420806
1113,0.12450115669380313
1114,0.6071108073004978
1115,0.0518561138571912
1116,0.19429515417831913
1117,0.15262965091368558
1118,0.2625916242848648
1119,0.20856025172942036
1120,0.33755947042128764
1121,0.2920955681460741
1122,0.1472217798864482
1123,0.319438863828476
1124,0.3237189160931089
1125,0.08873700111976547
1126,0.2041829834657872
1127,0.11724716860308645
1128,0.19147451608167668
1129,0.41479500094779553
1130,0.18723970884572871
1131,0.2523584632524167
1132,0.351464825938788
1133,0.18371711628690685
1134,0.1453560445120368
1135,0.213872908489858
1136,0.07178851458438854
1137,0.09317141505139197
1138,0.11042269274633966
1139,0.21290181713333475
1140,0.08648637628163709
1141,0.2377985174994052
1142,0.009977926592855273
1143,0.06127625607207233
1144,0.24833917620370358
1145,0.10208981364083532
1146,0.12189348531882688
1147,0.11623314611297192
1148,0.1324778906702544
1149,0.07454254550440248
1150,0.12003717982049751
1151,0.2498073606746168
1152,0.1741041997410929
1153,0.20028313772846057
1154,0.2461111555782859
1155,0.06689378594061665
1156,0.02250604963852975
1157,0.1245724637686347
1158,0.099381485621467
1159,0.050623973320515
1160,0.8740443409868955
1161,0.13074180709218672
1162,0.16273903662917885
1163,0.5493219308648425
1164,0.32443907415659956
1165,0.1629398535643488
1166,0.07613482929761099
1167,0.1694784973787851
1168,0.09035459949979296
1169,0.16443894020932479
1170,0.14030616860372755
1171,0.37210665391452136
1172,0.6072892460170575
1173,0.2150490029014
1174,0.2830284708376011
1175,0.5934735972826705
1176,0.04395821035728275
1177,0.03386476492607861
1178,0.4467148749186358
1179,0.19308226893471528
1180,0.19592695287959572
1181,0.08309085513419416
1182,0.2923752446864029
1183,0.12548900967045792
1184,0.15105502561940365
1185,0.13072599968115264
1186,0.22113323847882688
1187,0.0391946609112336
1188,0.11509934787421498
1189,0.1309870696090362
1190,0.07089783767914173
1191,0.043483947387295975
1192,0.06376187970352186
1193,0.21583285378889663
1194,0.2474628470590781
1195,0.4380237425004897
1196,0.07992640411867918
1197,0.29059475304233806
1198,0.20411175216748956
1199,0.1977857240061592
1200,0.4128319360105286
1201,0.4188258317419177
1202,0.23256154467224527
1203,0.32020403048689
1204,0.21483791129125393
1205,0.11996237176078249
1206,0.38517261203882047
1207,0.13782803352103382
1208,0.18015229445072692
1209,0.1386746206784507
1210,0.26751441656798125
1211,0.0904815016092737
1212,0.03478365685460415
1213,0.4425101021709427
1214,0.12028107038557236
1215,0.29262732555507087
1216,0.291488888105199
1217,0.07912772617444903
1218,0.08505335405656037
1219,0.042005838554268114
1220,0.32899265355578816
1221,0.19384556984702705
1222,0.4425409033265384
1223,0.28659973361384616
1224,0.006085384621692162
1225,0.25885689561406966
1226,0.1360608932985991
1227,0.03651580529326029
1228,0.2127309883232035
1229,0.05193801814327863
1230,0.14663311424782877
1231,0.03878458535089454
1232,0.1651999712982987
1233,0.006945132634134374
1234,0.26496598554375106
1235,0.13301345540441112
1236,0.015562180402342928
1237,0.2592538520726719
1238,0.40235131555560694
1239,0.09024230204732707
1240,0.11506508385406186
1241,0.09579028191759553
1242,0.06599162251322473
1243,0.007535288483726926
1244,0.18049083164014962
1245,0.2673364474069773
1246,0.1651618958931809
1247,0.003765300823019803
1248,0.12647153317836646
1249,0.5301445911296542
